,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,HashRate,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,SplyExpFut10yrCMBI,SplyFF,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d,block_height,halving_period,months,years
1258,4827.0,4.0,-2724054.0,-18464.62826087,-0.1178098900000002,-330681028.33947945,19027794.694096565,0.0,-2.541629200506298e-05,-0.0254966046460591,0.0,-0.002742602746347203,-1.0127923600000006,-1103.809345451864,234.81604179270107,100.0,0.29450568696250023,-51160.06683635432,100.0,-51160.06683635432,14.83900997,-2.4485988047323204,0.0,-27.426027463471996,-181.63730469347047,-6.828415895049307,4600.0,1150.0,4600.0,1334.0,1992.0,-51996.51249542,-43999209.336559966,0.07300386976149831,-66.37357263594822,0.004580380000000002,2.338228305066444,18631.74044145993,-2584092.130129099,9.439048083517698e-05,-0.0003622154804835964,0.00026616582528357635,184.0,0.0,0.0,0.0
1259,-16321.0,-34.0,-1606548.0,23265.82826087001,-0.02754688000000005,-79163369.44541168,4001733.324737072,0.0,1.0309729318351004e-05,0.005804073448695102,0.0,-0.0006718204413792978,-1.1149174300000002,-882.4351018112075,-1995.9363552374598,-850.0,-2.5500405513901008,-639378.2489205138,-850.0,-639378.2489205138,23.291943590000002,-0.7406008090565379,0.0,-6.718204413792932,-72.45406849992742,-3.979955594345679,3750.0,937.5,3750.0,-6804.0,-20266.0,-47110.72672770001,-34949601.73955223,0.14892964302864176,76.94088892541322,-0.0019400000000000042,-1.6574817609247923,-72163.85505389003,-55714627.74584359,-0.00029349442851187013,-0.0004479302087496556,4.4691130749049957e-05,150.0,0.0,0.0,0.0
1260,16653.0,18.0,3374699.0,1534.5726190480054,0.038681509999999975,142213124.29808807,5862101.332288742,0.0,3.641786740898e-05,0.02928239058789489,0.0,0.0011418852584453992,2.957166560000001,2281.2467506719486,1056.6721880668792,450.0,1.3434425978334001,370092.74424021225,450.0,370092.74424021225,1.3513888800000018,0.6378662818504637,0.0,11.41885258445393,117.8027832744192,-6.627344577999036,4200.0,1050.0,4200.0,4467.0,5185.0,-1953.1722514799912,124151.88877430558,2.1478289086718494,1614.185766486601,-0.011059999999999993,-7.609018115872384,284886.25314921,213259413.15187812,-8.406537319077811e-05,-0.002230523342430346,-0.0002271186192356056,168.0,0.0,0.0,0.0
1261,22882.0,5.0,874378.0,5.214664188970346,0.029783060000000194,106448870.36780357,3287906.393091202,0.0,-6.856534065583601e-05,-0.048063235354483286,0.0,0.000847078141437696,-2.700681920000001,-1865.0847552004543,293.5200522407795,125.0,0.36966097743920123,127545.03157509957,125.0,127545.03157509957,-31.656358690000005,0.2733580441705996,0.0,8.47078141437703,34.282588281374956,1.2995677272688226,4325.0,1081.25,4325.0,3793.0,38034.0,70662.80959908999,53118901.524373814,-2.097133989603339,-1486.0832583549777,-0.008412540000000003,-5.960747881908123,-79480.70254802995,-51561326.20706749,-0.0007250248929963621,9.391646543494003e-05,5.719358112402095e-06,173.0,0.0,0.0,0.0
1262,-33670.0,11.0,-3794872.0,-31068.349239758973,-0.025493959999999927,-72064603.48254585,4210205.846203804,0.0,1.4228809918643003e-05,0.009064852717870497,0.0,-0.0006184414167152985,-0.6750034199999995,-564.7642911195662,645.7441149298011,275.0,0.8178742249175972,173880.74402747303,275.0,173880.74402747303,14.837161179999995,-0.697885565685425,0.0,-6.184414167152909,-86.27274140631198,9.909603070788656,4600.0,1150.0,4600.0,-6418.0,-36025.0,-40495.1205471,-30805022.05546008,-1.0980220661572107,-829.6181649187465,0.012967140000000002,9.345322764707696,-302039.97908032,-224913276.88785607,1.604563626560196e-05,-0.002813398983072299,3.012559156355399e-05,184.0,0.0,0.0,0.0
1263,-21904.0,21.0,-5111863.0,-39649.44292152701,0.08435269999999973,282585982.08545685,2135974.6987071037,0.0,-9.210149990847001e-06,-0.001743429667124402,0.0,0.0022846967034015064,-1.7866489800000007,-1092.5695255711944,1232.7842194113,525.0,1.5642755773121024,500108.4370773798,525.0,500108.4370773798,5.84384206,1.4326354798855405,0.0,22.846967034014938,257.9079295565998,-3.3517163281362663,5125.0,1281.25,5125.0,-6151.0,-17099.0,-11809.220259069989,-5150166.365657762,1.10225695423577,909.7204329668275,-0.0015546000000000032,-0.4487612073723355,57265.70792093995,53023781.856640756,-0.0011960722459174594,-0.0008753256830890954,-6.29036212580758e-06,205.0,0.0,-11.0,1.0
1264,42412.0,-71.0,7378832.0,110161.166072079,0.10829222000000005,399906549.34485245,15330767.6186409,234012555.22841978,3.580097406626797e-05,0.03519138755444379,0.0,0.003255037136984204,4.7666498100000005,4042.0683487037904,-2609.1858947248,-1775.0,-5.31102882267,-1226474.3320626826,-1775.0,-1226474.3320626826,-16.727974689999996,1.9334229991921035,0.0,32.550371369842196,266.6704741434205,2.210276541435288,3350.0,837.5,3350.0,12813.0,30294.0,39858.89969672001,36224554.23440644,0.35709683752352017,430.6983581060076,0.00899622,8.038138303322611,188826.96261257998,164241765.75416833,-3.1488869157020316e-06,0.0003449837705607195,3.1835455668094426e-05,134.0,0.0,0.0,0.0
1265,4904.0,27.0,3388507.0,-14865.680448688014,0.06587988000000022,275104599.1367054,19484029.114317894,3545644.776180029,-2.6352494439459937e-05,-0.01562530718665109,0.0,0.0022268017715370986,-0.059518020000000504,263.6492024166728,1927.4716651740982,675.0,2.0141215272556003,619473.3431916116,675.0,619473.3431916116,-10.216511669999996,0.9981513827593673,0.0,22.268017715370775,120.68165654446057,-3.3754780913357223,4025.0,1006.25,4024.99990000017,6139.0,10853.0,36635.594992850005,33838198.37117398,0.6478923975772402,633.8310211765324,0.005003779999999999,4.907534515651069,149697.51686312002,136004266.43628997,-0.00019107688967946734,-0.0008739986347233303,-0.0003117104640551899,161.0,0.0,0.0,0.0
1266,-27603.0,-20.0,-5986666.0,-14192.229681511992,0.028060249999999787,264010478.50914383,56970588.473676205,0.0,8.219878131819007e-06,0.011669227541307586,0.0,0.0021379123588544935,-1.7171744100000002,-1124.8753608711086,-1410.2618524623485,-500.0,-1.497427155085001,-328250.0588652813,-500.0,-328250.0588652813,0.5371272599999983,0.9072377581776365,0.0,21.3791235885451,128.60516763128726,9.524250974828117,3525.0,881.25,3525.0,-9434.0,-24778.0,-2201.8406698300096,3053638.526555747,-0.6335826854504187,-404.7235374914744,-0.005025864999999997,-3.223760667545399,-217249.55665135,-162253388.05676895,4.269190056610528e-07,-0.0010615819390546455,-0.0001396087149125036,141.0,0.0,0.0,0.0
1267,18573.0,52.0,5666990.0,-20505.04795502199,0.23669246,906929399.3483791,33525706.87603426,0.0,3.062178050397985e-06,0.020160700051673697,0.0,0.007388531764465203,1.4913214999999997,2248.8269147510982,3666.6808164021495,1300.0,3.8785931938950036,1433679.339039303,1300.0,1433679.339039303,-1.669610750000004,4.562821369541602,0.0,73.88531764465188,545.4318944938159,28.798440216799463,4825.0,1206.25,4825.0,5586.0,16927.0,7293.406295249995,23277983.433271646,1.2924464333456376,1535.2325926456579,0.0005258650000000004,3.3542028706225437,265210.14466411003,284675188.2462961,0.00021102196020165997,-0.006337352304465693,7.92979544722433e-05,193.0,0.0,0.0,0.0
1268,45197.0,-7.0,6410472.0,40658.804418073996,0.02103595000000036,150565731.41677094,24214400.193898678,0.0,0.000196465608902213,0.18251567297383572,0.0,0.0011972580578609032,16.07735698,14866.267156895748,-493.59164836180025,-175.0,-0.5279606109700037,-102262.79185549263,-175.0,-102262.79185549263,-3.16963217,0.06525116150694998,0.0,11.97258057860904,66.26829076673494,20.493422723692774,4650.0,1162.5,4649.999840000644,10996.0,42617.0,15115.660771080002,16615417.073376596,-1.1472354934003395,-973.8630443150269,-0.012,-10.500602597244288,58510.21033795993,64025305.995429754,-0.0005266153007298935,-0.004517592286099201,-0.00047698096973244897,186.0,0.0,0.0,0.0
1269,-38334.0,-9.0,-7145474.0,-29933.997357390006,-0.4020741700000001,-1354783012.6483555,8637382.997181416,0.0,-0.00018550114677039198,-0.19735350360054477,0.0,-0.011110816464289908,-14.27544821,-14778.046791010334,-634.6178336080993,-225.0,-0.6765392135685993,-697407.1197341923,-225.0,-697407.1197341923,17.648966169999994,-8.084861135021193,0.0,-111.10816464289917,-845.3776106961732,-27.417189646158704,4425.0,1106.25,4424.999945700169,-6300.0,-33565.0,-65488.27280551,-80206930.12522554,0.7551622517280503,35.90420960301071,0.006695980000000001,2.323753032630929,-59996.087254999904,-152327395.18175018,0.0008190461870880017,0.0012778038785955792,0.0005007330169306962,177.0,0.0,0.0,0.0
1270,4683.0,16.0,-722336.0,-18275.781153947988,0.034576739999999884,216002533.4126892,33578134.717617035,0.0,-2.0404067397132054e-05,-0.01241974147447214,0.0,0.0017338213304499972,-1.5707184900000009,-1020.0896612858778,1128.2094819698996,400.0,1.1881272086348993,404997.5976736988,400.0,404997.5976736988,-7.264647889999992,0.7289462362162453,0.0,17.338213304500186,29.36445416298102,-10.937372509477374,4825.0,1206.25,4825.0,-1318.0,6759.0,22371.447733659996,21531002.385518312,-1.62676424772427,-1232.9105206667964,-0.005802979999999999,-4.16955051595054,-213356.68794916,-159890731.78921115,-7.641549475120857e-06,-0.003055164892321535,-3.888873057672493e-05,193.0,0.0,0.0,0.0
1271,-11440.0,14.0,-842855.0,-14692.13819428801,0.028164180000000094,134536462.85715294,12578853.71660614,0.0,-1.1037352343375975e-05,-0.0067371974988070515,0.0,0.0010644740984220025,-1.0681967799999992,-739.6075455610298,987.1832967237006,350.0,1.0376410143169998,342328.0379194631,350.0,342328.0379194631,15.085046329999997,0.37591305794317265,0.0,10.64474098421988,59.52214409563203,-6.510604465652431,5175.0,1293.75,4274.958753990009,-1818.0,-10311.0,-41386.921730259986,-32221435.663232654,-0.7375917486538097,-567.7821606347393,0.006403100000000002,5.62535567161105,-151169.75456958002,-118606297.76655817,-9.05841824758169e-07,-0.0013972440390698226,-5.31960495857714e-05,207.0,0.0,0.0,0.0
1272,-6537.0,-20.0,-1728235.0,5981.384045054001,0.07020253999999992,272825192.49069214,9407912.012588024,0.0,1.1897876389200981e-05,0.014941637873254587,0.0,0.002196410435716903,-0.2942744699999995,31.683444777778277,-1410.2618524623995,-500.0,-1.4963615052657993,-312985.1873739525,-500.0,-312985.1873739525,25.114362810000003,1.2238870858764344,0.0,21.964104357168935,26.80433047762199,12.392021461739473,4675.0,1168.75,1667.3675673995167,-4335.0,-12518.0,-41189.69203951,-31547768.85097927,0.25051821217822967,291.2508419836954,-0.003980400000000002,-2.6322055902009716,-10890.092291530047,1967772.5846044421,-3.180094400950795e-05,-0.0018853288383976208,-6.183082996388811e-05,187.0,0.0,0.0,0.0
1273,2124.0,23.0,1864190.0,-7367.374866309983,0.09858431000000012,448617511.14309883,33698215.29773998,0.0,-8.036463620772987e-06,0.001188201919424814,0.0,0.003625698227474203,-0.17029493000000073,304.65174786369244,1621.8011303316998,575.0,1.707332532674501,680995.9984780415,575.0,680995.9984780415,-18.544881419999996,2.0740793911434636,0.0,36.256982274742086,210.48065349609897,4.390353837710501,5250.0,1312.5,599.9906921200454,1214.0,7698.0,28063.342042179982,29412076.72821103,-1.0837005889940796,-827.0234666873871,-0.0008157000000000025,0.3916735923455228,-123179.13458145998,-91381794.50324595,-2.167037700284702e-06,0.00031283306635895847,2.659398556742465e-05,210.0,0.0,0.0,0.0
1274,-15376.0,-3.0,-3874638.0,-16675.279710145012,-0.1654947,-539078666.836544,15367103.22847128,0.0,1.2958729175365034e-05,0.00110777595326908,0.0,-0.004436450489842106,-0.8413601199999992,-1261.6922221597706,-211.53927786930035,-75.0,-0.2299860478450011,-296303.00063327793,-75.0,-296303.00063327793,18.32567451,-3.2172953804415627,0.0,-44.36450489842082,-306.24633857482695,-5.7218745773230015,5175.0,1293.75,495.99861398898065,-6668.0,-17876.0,-27688.605465329994,-30090019.369028315,0.20823069159994967,56.45147721223475,-0.0019999999999999983,-3.021317811394482,-22633.233958140016,-35925724.764214694,0.00011712512748339454,0.0004544903416040663,-0.0003446253461690252,207.0,0.0,0.0,0.0
1275,38734.0,-38.0,2813536.0,44591.95249121,-0.0834717300000003,-269982877.33707047,9105392.69829607,322761163.9125502,-9.909707640268027e-06,-0.013395357480527281,0.0,-0.002231432002337899,0.6919910999999992,311.2679636020621,32.03049812859899,-950.0,-2.8338196927787997,-897209.767708654,-950.0,-897209.767708654,-28.50335992000001,-1.8235650157785699,0.0,-22.314320023379082,-135.11485115476898,0.3481988716629445,4225.0,1056.25,-1425.0028235986829,5246.0,40155.0,49405.26412178001,37908474.62464982,0.05184142342497067,-22.11492531617887,-0.012807,-11.163386855868566,125000.89539654,94917252.23449057,4.491433559480895e-05,-3.536236148665717e-05,-2.583256546870305e-05,169.0,0.0,0.0,0.0
1276,-24627.0,-7.0,-671847.0,3149.5778362189885,-0.03717373999999962,-89663948.32357025,15140830.265183449,48304391.878059626,5.7152003622429e-05,0.04488972325110535,0.0,-0.0007583409485680953,3.50009135,2760.6215500021553,-216.9051159326009,-175.0,-0.5250232498214,-174716.28555158013,-175.0,-174716.28555158013,-9.739395420000001,-0.897987230522233,0.0,-7.583409485681045,-116.75668582979324,-2.1289055061200894,4050.0,1012.5,-1462.0138600002974,1365.0,-30990.0,27448.287843269994,21070545.125802666,1.9860683653733195,1596.82256590394,0.015392729999999999,12.434379556955037,170185.52485725004,135103810.34006774,-0.0002507662474716399,-2.7673482861811927e-05,-4.556747475675804e-05,162.0,0.0,0.0,0.0
1277,6421.0,22.0,2688165.0,-5957.771269457997,0.0699639999999997,320212735.2113266,24568234.376131535,0.0,-7.085984060424013e-06,0.001317401737164825,0.0,0.0025796254652250966,1.4968203399999993,1665.5387326320233,1957.0949519382011,550.0,1.6318824277593986,567074.2528918805,550.0,567074.2528918805,9.486327840000008,1.360481950233428,0.0,25.796254652251037,181.94508027883148,29.717977727765206,4600.0,1150.0,-1375.0090137999505,6882.0,19586.0,-26709.95735826,-17308474.97007668,-1.2644271565732899,-936.0450110133302,0.005014270000000001,5.00644891889015,-94638.94784968998,-62802598.04023731,1.3809127894698348e-05,-0.011295426049270224,-0.00019955099229901352,184.0,0.0,0.0,0.0
1278,-4958.0,1.0,-1673999.0,-9946.265834311984,-0.09598664000000001,-305804416.196949,14074590.820433617,0.0,-4.153997101368398e-05,-0.04083080181245871,0.0,-0.0025235057066043953,-4.275843749999998,-3923.9732092871072,88.95886145179975,25.0,0.06919605662500139,-95684.89249635115,25.0,-95684.89249635115,-8.999903690000004,-2.018235081401208,0.0,-25.23505706604419,-329.0592382002478,-4.556964783151887,4625.0,1156.25,-75.00795040093362,-7149.0,-15839.0,25286.396551529993,16259246.584416896,0.1902783590976096,62.46827359013241,-0.0010035450000000015,-1.7171150371162867,-32438.335079110053,-40508588.78752434,4.3394628189474815e-05,0.00027782219181504697,-0.0006408097974494875,185.0,0.0,0.0,0.0
1279,-1774.0,-33.0,159841.0,34944.73780227493,-0.08146440999999971,-279562628.7833767,5299889.663244247,1.0251998901367188e-05,1.720241762820295e-05,0.008262572622179637,0.0,-0.0023025293822326043,1.8449174799999994,1163.7880150500532,-2935.6424279074,-825.0,-2.4571769657760996,-760576.3267707461,-825.0,-760576.3267707461,6.261848660000005,-1.767436881341581,0.0,-23.02529382232592,-464.3873529683824,31.176419735243876,3800.0,950.0,-800.0078191999346,3544.0,12941.0,-18197.873732899985,-18998082.301976144,-1.4217403099008297,-1216.226404954874,-0.0064121149999999995,-5.880307512501599,-161064.23816197,-139763435.4278109,6.827681244622741e-05,-0.015970891516682198,-0.0073440165020183384,152.0,0.0,0.0,0.0
1280,-22906.0,22.0,-4064752.0,-47517.484649121936,0.05409332999999972,211653348.72600555,5913004.713823795,-1.0251998901367188e-05,7.136971087413045e-06,0.010029525459891026,0.0,0.0016954021880641046,-1.6303997,-1068.8929975919273,1957.0949519383012,550.0,1.6306980603150993,509806.22374244826,550.0,509806.22374244826,17.679112340000003,0.8693934958261877,0.0,16.954021880641108,69.97763733729062,-32.567367924460854,4350.0,1087.5,-300.0074933990836,-7961.0,-26314.0,-37111.34973835002,-26995497.452091113,0.1351522056772101,150.89359820229356,0.003145660000000005,3.025141570860967,-47821.91054176999,-32570922.111811996,-3.357025793196411e-06,-0.0186818909944073,-0.0031470436908853233,174.0,0.0,0.0,0.0
1281,2614.0,-5.0,-913625.0,-1159.285009862011,0.08928848,355317764.1927185,11365494.908331871,0.0,-3.2657958408245e-05,-0.01999605751516889,0.0,0.002864494637768694,-2.5184405300000012,-1733.5154291090694,-444.79430725870225,-125.0,-0.37584154588070007,19801.957401179243,-125.0,19801.957401179243,1.1600002799999913,1.6699227415017504,0.0,28.644946377687006,225.96104810510587,21.561552727769875,4225.0,1056.25,-575.0102084204555,-3761.0,-5580.0,-1862.0015219399938,2540226.286624357,1.9378407213612898,1698.6440673601305,-0.0007523500000000023,0.26665450704674853,211530.77927717002,186381964.17032474,1.9789885279813957e-05,-0.00705619712259252,-0.0004848918016088499,169.0,0.0,0.0,0.0
1282,71904.0,26.0,12154751.0,43347.805522682,-0.03945807999999973,-113195866.20468903,10728106.78884697,0.0,1.9518694833339003e-05,0.01402995656409503,0.0,-0.0009543258141437028,4.862114590000001,3928.2301649626534,2312.930397745202,650.0,1.925508297116199,498455.1251376425,650.0,498455.1251376425,-5.9787306700000045,-0.7731861358448384,0.0,-9.543258141437036,-105.6918055653232,-0.8536157181261004,4875.0,1218.75,224.88522299937904,16088.0,72288.0,10497.389713059994,7352497.686012998,-0.8656087541064199,-760.6049751465789,-0.010531760000000001,-9.021430576010161,163091.96285061992,130157906.27773392,2.3352413332830557e-05,9.424491134629731e-05,-0.0031944727725721767,195.0,0.0,0.0,0.0
1283,-20239.0,-29.0,506570.0,35498.37908557302,-0.022205669999999955,-58855867.46069527,7917475.221437454,0.0,-3.1430092321204e-05,-0.027132545250066586,0.0,-0.0005067252828755003,0.04208320999999948,-44.07775673822289,-2579.806982100399,-725.0,-2.157397098704198,-621970.8812689949,-725.0,-621970.8812689949,-19.56851294999999,-0.5721298539978719,0.0,-5.067252828754931,-363.71877939228307,-4.8826524392497745,4150.0,1037.5,149.99880539998412,9558.0,-18565.0,48465.580109730014,39157528.92420031,-0.39778804117616007,-346.21158691198525,0.01654922,13.53196712947307,-135550.49167627993,-115164374.09144026,9.679676293603001e-06,-4.047193058045323e-05,-0.0010619179955737024,166.0,0.0,0.0,0.0
1284,-9955.0,26.0,-4144051.0,-51541.56626506001,-0.025420610000000288,-55590248.66532135,13505746.798698425,0.0,1.4112680224835053e-05,0.010525471414451648,0.0,-0.0004841577440093947,-0.8500092800000001,-771.5808740388675,2312.930397745102,650.0,1.9242741111659,512242.10473407106,650.0,512242.10473407106,11.24159694,-0.5084170757467561,0.0,-4.841577440094056,-175.306136750738,-9.472925753977062,4800.0,1200.0,699.9989140015095,-8274.0,-9455.0,-30935.596558270016,-26305198.551110595,-0.5931364369610996,-501.52125387251317,-0.00162524,-1.508211241102618,-126179.48642053001,-106021512.42013276,5.118357137845475e-06,-0.0013118393398449876,-0.00013526468835772798,192.0,0.0,0.0,0.0
1285,-438.0,-15.0,7039.0,14419.980225988955,-0.03032117000000012,-95464032.39819336,5721328.230000019,0.0,3.7520533727388925e-05,0.028595048646983923,0.0,-0.0008053961127995057,1.8640593300000017,1392.9534948166365,-1334.382921776003,-375.0,-1.1176558531196044,-342754.9228627975,-375.0,-342754.9228627975,3.8372698299999968,-0.6071968945166404,0.0,-8.05396112799508,-109.69336349600235,0.15146360861750097,4425.0,1106.25,924.9986967984587,-2141.0,-5775.0,-8440.819622039999,-8208750.386261657,0.3100398816311696,229.9844321918713,-0.0017744349999999978,-1.720575107183329,32712.082190189976,23079217.387658596,-2.3542118066890994e-05,-1.7678519418980188e-05,-9.376435690906793e-05,177.0,0.0,0.0,0.0
1286,-5557.0,12.0,209890.0,-10578.771231279941,-0.10571775999999966,-363922564.2095604,9099783.380496979,162576030.96930003,-3.139907562313296e-05,-0.03243878658316551,0.0,-0.0029879911244885954,-1.0541412700000006,-1319.229288912913,2594.9473226979026,300.0,0.8846442116901034,102094.14692665124,300.0,102094.14692665124,-20.045008879999997,-2.234184797270423,0.0,-29.879911244885875,-2.968896964845044,-9.481107480972279,4725.0,1181.25,-4725.000542998314,3911.0,6932.0,57253.66282482,39909733.137014255,1.4718599669987902,1060.8023793455036,0.005200404999999998,3.069860743227469,259056.17918037006,188565448.24844176,3.9691238498840153e-05,0.0002577178843865338,0.00011862941639989577,189.0,0.0,0.0,0.0
1287,-18927.0,-24.0,-5817964.0,-10019.99384319401,0.07166074999999994,290835910.83330345,10189172.693984985,241724888.1517403,-1.2486514161580013e-05,-0.00458976549510004,0.0,0.0023360726849794983,-3.8484974800000007,-2732.6644599209994,-346.2988894515038,-600.0,-1.7834667639079989,-372262.5101151392,-600.0,-372262.5101151392,34.006371349999995,1.2620364861574984,0.0,23.360726849795014,-0.16193855832079862,-7.894479269052233,4125.0,1031.25,-4775.001954801381,-13653.0,-31840.0,-81999.54160303,-60864364.203734994,-1.36492604971325,-994.1549839606273,-0.00469584,-2.880394183873129,-319146.05885906005,-239905933.9546672,1.1111489254991835e-05,-0.003703850240229782,-0.0012103863773044732,165.0,0.0,0.0,0.0
1288,-35.0,-13.0,107308.0,14690.186164273939,0.029670669999999788,127397415.32188797,6630861.085725784,0.0,-2.7031127456339868e-06,2.9568715714300975e-05,0.0,0.0010096140572765089,-0.060731679999999955,68.5963411188659,-1417.7379989857982,-325.0,-0.966977472752605,-223065.71908372128,-325.0,-223065.71908372128,-12.43056403,0.3812596311052374,0.0,10.096140572764966,18.96817936973366,5.4682162634347815,3800.0,950.0,-250.00152039900422,377.0,1158.0,21749.916087649995,19089969.585658357,-0.31404835715621005,-224.7136909281744,0.0045980949999999965,4.085385470298608,-37679.35071000998,-26644257.120966673,-2.2425892079958043e-05,-0.0006937576818246555,-0.00024151591667810612,152.0,0.0,0.0,0.0
1289,45656.0,22.0,5603013.0,9670.455006050004,-0.23884085999999982,-881009428.7488117,451990.39163923264,0.0,-8.761378371539022e-06,-0.02218040682110281,0.0,-0.007179800640268907,1.8516223699999994,539.9713075290001,2399.2489213604968,550.0,1.6254858689444038,135653.3319037091,550.0,135653.3319037091,-26.545575879999994,-4.7854286422960755,0.0,-71.798006402689,-482.67754088013135,-8.971833278955827,4350.0,1087.5,-250.0002172011882,11065.0,49561.0,81562.31949052002,49238930.02905114,2.01744723149854,1299.8962603129412,-0.015565384999999998,-14.310159711470291,501934.92447752,346723406.25518465,0.00043701979676048774,0.0038189866748789755,0.0005175826601245825,174.0,0.0,0.0,0.0
1290,-12430.0,-20.0,691790.0,28890.63069114805,0.15217508000000013,587935212.964283,9822621.547346592,0.0,6.676222176659017e-06,0.015223122100393616,0.0,0.004747502690531896,0.788128200000001,1262.9463975402668,-2181.1353830549997,-500.0,-1.4848927210635985,-188571.83389991103,-500.0,-188571.83389991103,7.751754979999994,2.6636348050649445,0.0,47.47502690531917,46.96349186194857,4.898845716730555,3850.0,962.5,-600.0010859984905,1658.0,-20842.0,-31292.45990959002,-13357678.91375637,-1.31507630432619,-812.1330854526982,0.01726729,14.723441101231902,-310135.89089450997,-203998145.34243917,7.481983798085512e-05,0.0013778486194997372,-0.0009294737184826901,154.0,0.0,0.0,0.0
1291,-16483.0,-2.0,-3858540.0,-22533.039644565986,0.004431809999999814,42550102.93312073,9923619.57711792,0.0,7.087092981109921e-06,0.006316403089087097,0.0,0.0003208023033313967,-0.98181911,-733.1724555724031,-218.11353830549706,-50.0,-0.1515558857676016,-27318.332567210775,-50.0,-27318.332567210775,16.888558740000008,-0.022355506266364955,0.0,3.2080230333137933,-138.77824122919947,-0.8148830759695382,3800.0,950.0,-900.0001086015254,-6492.0,-13994.0,-46158.033044059994,-35953223.47058037,-0.5332572145622003,-411.9571057480912,-0.0020000000000000018,-1.4584479284862653,-126396.17799453007,-98500876.02568108,-9.072196923892717e-06,-3.104923698581119e-05,8.829283225111895e-06,152.0,0.0,0.0,0.0
1292,9355.0,24.0,1281659.0,-19203.20305023901,0.015108629999999845,78593843.42742538,8489292.33984232,0.0,-4.503919878230927e-06,-0.00224086369638396,0.0,0.0006090054926943117,0.0423928999999994,114.83496536429084,2617.3624596659974,600.0,1.7718440058411993,502826.89662419446,600.0,502826.89662419446,-9.757633580000004,0.10234060674554968,0.0,6.090054926943026,-15.023683204523422,1.7488671740221982,4400.0,1100.0,-300.00141179934144,1419.0,9309.0,23900.903550760006,20094875.232728302,0.25082456815687015,218.3919271601194,-0.006759444999999999,-5.172581688133608,66275.39338752005,55594624.735565424,-1.1963248447308117e-05,-4.079315548611434e-05,-0.002025661358978456,176.0,0.0,0.0,0.0
1293,-4985.0,8.0,-690578.0,-11362.825839920988,0.009125730000000054,50101919.65550995,6070567.89302969,-1.0013580322265625e-05,2.1915923098940015e-05,0.018427046673381242,0.0,0.00037631189485679006,0.8510044000000008,733.7338765399636,872.4541532220028,200.0,0.5868761533119002,177205.24313068436,200.0,177205.24313068436,21.814964950000004,0.03578278712303273,0.0,3.763118948567808,-134.5385392680223,-2.827385775031325,4599.999999988824,1150.0,-600.0010860096663,-2013.0,52.0,-45961.65151132998,-36218482.82369359,-0.8373895030250802,-660.640415138512,0.006879445000000001,5.643390807257223,-129978.15143265005,-102541717.31687063,1.70864532117454e-06,-0.00031714248573298104,-0.0006266628701874916,184.0,0.0,0.0,0.0
1294,-7859.0,5.0,-613131.0,-7573.706838049024,0.02166862000000025,126986438.83844757,17242212.61168289,0.0,-3.125751187413702e-05,-0.023016450921581305,0.0,0.0009981950431912079,-2.51467714,-1903.3966534723568,545.283845763799,125.0,0.3644803052259018,147569.41563889943,125.0,147569.41563889943,-11.3906439,0.37182822391203985,0.0,9.981950431912196,61.95939477906177,-3.1552830871856616,4725.0,1181.25,674.9971763994545,-3212.0,-5543.0,20832.249842659978,18338262.583934486,0.5839834087830496,498.3319271493699,0.0009029600000000013,1.1148166746253168,74515.27656064002,64237930.918587804,1.1447738881842362e-08,-0.0006235700762032212,3.817247827692105e-07,189.0,0.0,1.0,0.0
1295,-6388.0,-3.0,-799395.0,-1780.3030380609853,0.0006066300000000524,19477253.151174545,6419252.132454395,0.0,-4.144630294951004e-06,-0.0031094804257920106,0.0,0.00012713212098179605,-1.1745192099999997,-941.7992101708842,-327.1703074582001,-75.0,-0.22699429318080178,-55079.82256560819,-75.0,-55079.82256560819,14.117814969999998,0.03990021282881173,0.0,1.2713212098179838,170.0002747951089,-2.700433971026046,4650.0,1162.5,149.9910947997123,-4596.0,-14379.0,-24929.443960870005,-20100386.425940633,0.3737234105878606,308.1202172409862,-0.0020229599999999973,-1.598071734520417,8496.176912060007,7478472.025543153,-7.126803704127216e-08,-0.0003032814321025576,-0.0006243387926047061,186.0,0.0,0.0,0.0
