time,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,HashRate,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,SplyExpFut10yrCMBI,SplyFF,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d,block_height,halving_period
2010-10-03,0.00033605617657506137,-2.1575253795858043,0.0003644404740237306,0.0008524250297101688,-0.08667772373536736,2.366445328583211e-08,2.181035293480349e-07,5.2073567680110955e-11,1.265039851937319,1.4213764121195904e-05,0.0,0.0,0.0028809600873495045,1.3940102350229466e-08,3.1196156768942274e-12,-0.8175203724582745,-0.9936281849009676,-1.7890949183696492e-05,-0.8175203724582745,-1.7890949183696492e-05,-1.2355994916710407,0.0,0.0,-6.274408959061617e-08,0.0,0.04750113386188021,0.013504077047759022,0.019586595320125966,0.019822742852149577,0.00013298616727808188,0.0002856253874450321,0.2848108059327499,1.4450732428450408e-06,1.7396706484039564,0.0010605130889977943,-0.09385640637819401,-0.00043795412873604,0.039288511611095034,8.037842756936087e-07,0.0,-0.13782600979346638,-0.426000693367758,0.006506371788323362,0.0
2010-10-10,-0.0008534224609633156,-0.19680130151627268,-0.0011621484820010242,-0.0010583410936473303,0.024456062998491512,5.472321802368896e-07,2.573741825218079e-07,1.8370416299262615e-11,-1.26503820196307,-1.4213745520630372e-05,0.0,0.0,-0.0028809572849889387,-1.3940088749997415e-08,2.1739832156697503e-11,-0.07457111505531566,-0.1296589827068697,1.3372848046366848e-05,-0.07457111505531566,1.3372848046366848e-05,-2.187636624929506,0.0,0.0,2.25845117096668e-06,0.0,0.39101827621621016,0.013180554350075369,0.019117351244133385,0.01934784129313627,-0.00138818893913073,-0.0010247479828948691,0.22985792115460457,2.190937286483674e-06,6.588678798735076,0.0051070055577893125,12.795392951706269,0.0711665301307417,0.06390970069380097,1.748311547200565e-06,0.0,0.3310663891454376,0.030681372290792708,0.0063504959779556724,0.0
2010-10-17,9.697982511047698e-06,2.186681127958585,-6.320622750566329e-05,-0.0004244308086545079,0.08662241811493682,1.0102554506286054e-06,3.312499835539384e-07,8.614553514973977e-12,0.36775702339327737,6.998559890725176e-06,0.0,0.0,0.0004953653634472976,4.0593064465355155e-09,8.040379473328585e-11,0.8285679450590617,0.8606598316519602,5.508252378927381e-05,0.8285679450590617,5.508252378927381e-05,1.3680898083230992,1.8999973991160808,0.0,4.180308336487748e-06,0.0,0.6432168323575951,0.016775250991005297,0.024331174310715298,0.024624525282173515,-0.00035812941538915233,-0.00023064128389926886,-0.3203598131244061,-1.0766024725050727e-06,-1.9944182490982518,0.000829895203245945,-7.106894399241852,-0.027791410920629644,-0.05241057878462385,-4.572124483459561e-07,0.0,0.7067593696736082,0.20206927275547043,0.008082449426488836,0.0
2010-10-24,0.0008884195282852225,0.6487154012943805,0.0012137290537508338,0.0007424677066281138,-0.0543018845689579,2.0223083962989108e-07,2.9857195726901153e-07,7.508038635251069e-11,-0.32260739134488997,-6.144621483572532e-06,0.0,0.0,-0.0003853032612753937,-3.1627170327119813e-09,1.132935967262938e-10,0.24580849036752195,0.19473780607550495,1.222811278489555e-05,0.24580849036752195,1.222811278489555e-05,0.020652981744945897,2.3503044704640934,0.0,5.494363675140335e-07,0.0,0.06494057779928963,0.017841677661147415,0.02587794182046821,0.026189941532254846,0.0019831270559009795,0.001376548928589516,-0.047764530823737106,-2.4426865175009027e-07,-3.5916640817009258,-0.003560231568118688,-5.501695201010143,-0.04117229757952234,0.02436261722971589,8.63173509668691e-07,0.0,0.10035703735634646,0.03987428130061263,0.008596262282887013,0.0
2010-10-31,-0.0005726026195591594,0.29884642082100665,-0.0008389671689508216,-0.0006387688308897577,0.2393318062574616,2.9308030428110143e-06,5.646009467730195e-07,8.730860479033709e-11,-0.04515131316171728,-8.539573617682983e-07,0.0,0.0,-0.00011006504606592138,-8.966036801894006e-10,1.5396550701041178e-10,0.11323761915807173,0.04428842712784187,0.00010981982267199708,0.11323761915807173,0.00010981982267199708,-0.23862341988625507,1.944474332473379,0.0,1.1889336103299009e-05,0.0,1.8483449134860404,0.01833295286874126,0.026590497639567445,0.02691108834408995,-0.0015083431078117826,-0.0010393455325088397,0.0349268054964853,2.997495578638265e-06,1.7121220531545012,0.0058071685048330934,1.3021666923672304,0.017969674966367477,-0.01928291435942797,1.2544585593632362e-06,0.0,0.6349672653291929,0.5051104356018133,0.008832962587520088,0.0
2010-11-07,-0.0006409101485496116,-0.7872052060650909,-0.0005445013138911659,-0.00028920166968449124,0.10415174307354186,3.469803460665055e-06,9.184306473120074e-07,1.4059742259320274e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.5927059671128063e-10,-0.2982844602212622,-0.38543130748718557,0.00010340758715465803,-0.2982844602212622,0.00010340758715465803,0.39082836168417384,1.289402078487825,0.0,1.3703354493244113e-05,0.0,1.7043796694459008,0.0170388620780062,0.02471352133559801,0.025011482108036276,-0.0005412770317283488,-0.000478313042348244,0.005375108487454927,4.132081452223879e-06,0.21928208995007825,0.00625560782453205,7.059238627011062,0.15740816290043602,-0.03219112489730158,-1.9543702989288647e-08,0.0,0.49456649204820347,0.3864641539165211,0.008209459346047998,0.0
2010-11-14,0.0004781527029311672,1.0204511930473399,0.0002729093999682686,4.4448193157631266e-05,-0.24822046191683705,-2.647742138872644e-07,1.3057838801344701e-06,1.9671841933188716e-10,0.6767000339755733,2.986388785991556e-05,0.0,0.0,0.0011747268989742432,2.2323655146649912e-08,3.6334546482663654e-10,0.38666504102756205,0.32999819711182177,9.910993216677433e-06,0.38666504102756205,9.910993216677433e-06,1.7828924780291149,-2.247867245065225,0.0,-1.7596513545159453e-06,0.0,-2.2366188560718876,0.018692422532834208,0.027146638766669895,0.02743875674299323,1.166545327002666e-05,2.0923154446572667e-05,0.10549496434916805,8.846086526625996e-07,0.22789179124296144,-0.0008054817431738526,-1.4223974765067364,-0.04067484358583051,0.016746811714382193,8.05001343362477e-07,0.0,1.5847662957513389,1.245564598675207,0.009017704288696748,0.0
2010-11-21,0.0024316637017660625,-1.8586789587647974,0.02248636852075947,0.021735987087425857,-0.03814457023116613,7.965326355163782e-07,7.233330848732678e-07,2.4339186222022136e-10,-0.615625298423447,-2.679675243183466e-05,0.0,0.0,0.0025051404954029577,5.7555743726567243e-08,8.20501444565025e-11,-0.7042827533002027,-0.7811807991191992,-4.541256058643306e-05,-0.7042827533002027,-4.541256058643306e-05,-0.7343923395982874,-0.0531785701914691,0.0,2.5094497427824436e-06,0.0,0.14167912454588416,0.015660895032316713,0.022714889160075025,0.02298875324557237,0.04993513926758886,0.007219461454040843,-0.2852572653165406,-5.302024969844332e-06,-3.447260902264734,-0.007781417889129227,-1.4502269923514364,-0.01644920000678418,0.0058381571553395295,1.0250731147243286e-06,0.0,0.20744386042068452,0.17224099091951706,0.0075455438574436595,0.0
2010-11-28,-0.0022554134109151747,-0.7288937093195283,-0.01668637344248025,-0.016619856854928727,-0.005098617347722378,9.045497734172514e-07,5.440391916966547e-07,2.2334123439549103e-10,1.1652943836545089,6.0135194326849106e-05,0.0,0.0,-0.001387026940957492,-2.8992790834792004e-08,2.2432311563846952e-10,-0.276189315019687,-0.3244155801718449,-6.050912818578169e-07,-0.276189315019687,-6.050912818578169e-07,0.8311433568853852,-0.09432557523546281,0.0,3.004061246314471e-06,0.0,-1.0197709509945023,0.0144626628186737,0.020976948137880758,0.021229858582559658,-0.03896261392182088,-0.0021618970978165564,-0.02387541824047701,-1.433621805713159e-07,-1.8611454392613984,-0.004852540936677641,-4.90108695709387,-0.10001373145800296,-0.04736598570476014,-4.061691086021391e-06,0.0,-0.17591452026439702,0.028884938060562693,0.006968226041265568,0.0
2010-12-05,1.8974313608532967e-05,1.7274780910872822,-0.005696491873913301,-0.004885922854508173,-0.15932534511435634,-2.2187062083123266e-06,4.3345436517849834e-07,1.6033363525735922e-10,-1.0630616420314158,-5.643283053113901e-05,0.0,0.0,-0.002008489641047939,-4.577036799569001e-08,5.06835795555105e-10,0.6545686765966587,0.5978890688037186,-1.5071489965823304e-05,0.6545686765966587,-1.5071489965823304e-05,-0.40645216696855346,-1.2718609014914877,0.0,-9.204912307492208e-06,0.0,-1.349783079779212,0.017302473165007992,0.025095868360480722,0.025398438933899037,-0.010424249042077616,-0.004580711068837395,0.017934041837033732,-9.659510146198258e-07,1.0486248514583605,0.0017260756775384634,0.08967288438846821,-0.001967689104404813,0.0025272765917383477,-3.2571650698809407e-07,0.0,0.04494796420653158,0.20980040035490388,0.00833646926560716,0.0
2010-12-12,0.00026732699617126876,-0.07288937093195269,0.00022722551617926356,0.00020281134484956276,-0.0434996067723961,-1.6885559495083413e-07,5.070244464278062e-07,3.7301106647902316e-10,0.1566896568791727,5.910504815020978e-06,0.0,0.0,0.0004663820626424897,7.795295964285742e-09,4.2372794162304217e-10,-0.027618931501968813,-0.08536964780218748,-9.51584968367225e-06,-0.027618931501968813,-9.51584968367225e-06,0.11466218690861929,-0.33483829280227706,0.0,-1.2315402124762898e-06,0.0,-0.42769998061786196,0.017182649943643824,0.02492207425826143,0.025222549467597943,0.0006066035700402761,0.0004817191372583629,0.037464627206707846,4.814914553730176e-07,-0.010789788950787527,-0.00019888000439183262,-0.15115246841139363,-0.003783824210042641,0.007207046488124091,4.5291091654853233e-07,0.0,-1.3832299875385605,0.08711155601608267,0.00827873748398944,0.0
2010-12-19,0.00043430095592489337,-1.7639227765532586,0.0004423023545048199,0.0007124790435422135,0.029648080411860664,1.1297643403018753e-06,3.8252414003014934e-07,4.130397135426733e-10,0.16270245278293577,8.284451213758093e-06,0.0,0.0,0.0005910226671640428,1.2053102016462702e-08,1.5630163829882804e-10,-0.6683781423476431,-0.6908223344999049,-2.4878359034197217e-05,-0.6683781423476431,-2.4878359034197217e-05,0.4984357751864925,0.2029871728520889,0.0,3.7804710253386276e-06,0.0,0.14697896939673677,0.014282927986626781,0.02071625698455204,0.020966024383108017,0.0007034268321814974,0.00046322890774730396,-0.0327274793091048,-7.06917180348654e-08,0.607578048424213,0.0019691727009089055,-0.7541253117131635,-0.012021652182188314,0.029717417206796548,2.639449818597761e-06,0.0,-0.39382819260398394,0.03433812876686515,0.006881628368839099,0.0
2010-12-26,6.282606061436269e-05,-0.5393813448964511,8.142372717601098e-05,0.00020274572823431036,-0.002538268015200046,6.591755209450767e-07,5.251555114105244e-07,2.9078117691483385e-10,-0.20072363269088916,-8.123807998861032e-06,0.0,0.0,-0.0004135901188693225,-6.7082439603183275e-09,1.5127266106418347e-10,-0.2043800931145685,-0.2300353026461659,-5.198575697695773e-06,-0.2043800931145685,-5.198575697695773e-06,2.5579901923889743,0.06327747999508215,0.0,1.9678686137281076e-06,0.0,-0.044951417442553376,0.013396236148531138,0.01943018062812829,0.019664442332478327,0.0006637642910631847,0.0006773263020842801,-0.11104294154648198,-1.9694301768291567e-06,-0.9833671171462695,-0.0021613737041410452,0.4423619773483872,0.008291693174554693,-0.014885989600445293,-9.599214921829358e-07,0.0,-0.02135883239964853,-0.03450511675454182,0.006454413184867391,0.0
2011-01-02,-0.00018299671346744262,0.5029366594304746,-8.849445630310093e-05,-0.0002456554358256646,0.04918028281930195,1.9035836232861314e-06,5.115177533765447e-07,1.0150180695944755e-10,0.00779734522661929,2.513419203542533e-06,0.0,0.0,-6.714787075878803e-05,1.3944547183619704e-09,2.9412572377651713e-10,0.19057062736358432,0.14458466922304147,6.175941277064556e-05,0.19057062736358432,6.175941277064556e-05,-2.7725346673427054,0.4456364007975251,0.0,6.487782109654283e-06,0.0,0.4829942631648234,0.014223016375944919,0.020629359933442393,0.02087807964995747,-0.0005366108504201161,-0.00047442036245137764,0.1019856337523144,3.076853347661057e-06,-0.04115176138343979,0.0005671019249418041,0.25683187171707333,0.007864827605143065,-0.00871222779630676,-1.770619585395039e-07,0.0,-0.18597325974775059,-0.19757094401484432,0.00685276247803035,0.0
2011-01-09,0.0008331831931145395,-0.7143158351331378,0.0021935855763004497,0.002259203485069028,0.004320928057077261,8.731714700171977e-07,5.082451046689584e-07,3.119122737871294e-10,-0.04741706982886312,-2.14491559924479e-06,0.0,0.0,0.0007760797733199487,1.8812157331904444e-08,8.831269049380808e-11,-0.2706655287192936,-0.28463723456612877,-1.0308691384297575e-05,-0.2706655287192936,-1.0308691384297575e-05,1.919128045614229,0.2375682643298216,0.0,2.6238556838364957e-06,0.0,0.4065211374566856,0.013048748806574917,0.01892617773169225,0.01915436288020489,0.004417707153351325,0.0025136980435112033,-0.09843379170821431,-2.113614284260379e-06,-1.0775050291996116,-0.003038694843747858,-0.7581269414424661,-0.016377492777798208,-0.01190187801836573,-9.86268357650033e-07,0.0,-0.7777468481674736,-0.8267807095954463,0.00628699101817598,0.0
2011-01-16,0.0005232694041774621,0.8163609544378717,0.00042136381581636684,-4.711318462757852e-05,0.029340795539277154,2.182753353618949e-06,8.836375664511564e-07,8.617628832752189e-11,-0.10288353956858287,-4.3399721512682454e-06,0.0,0.0,-0.0006858955222256435,-1.2662433435117748e-08,4.132009179258489e-10,0.3093320328220497,0.25168330181304954,8.222260857626562e-05,0.3093320328220497,8.222260857626562e-05,-3.1740031858961584,0.43948973606123287,0.0,7.223008597345704e-06,0.0,0.04957738675678175,0.014390768885854666,0.02087267167654927,0.021124324902779268,0.0004257890443550849,0.00044376550826208394,0.20206608703503903,6.40547531116642e-06,0.2909361494262206,0.0012619696758979781,0.08094205588817117,0.002806909221960141,0.02046097990424789,2.7719226954880938e-06,1.5197417876944654,-0.2845996864745318,-0.6047662682529246,0.006933586972295069,0.0
2011-01-23,0.0005607963799807436,-0.10933405639792926,-0.00021326501915774898,-9.345638591828909e-05,0.0025005671531275198,1.5648465699902303e-06,9.19890998596351e-07,2.9670121914904257e-10,0.12371521895476034,1.0453285522071809e-05,0.0,0.0,0.0008065067851770191,3.098657636035895e-08,3.028489681256019e-10,-0.041428397252953,-0.07234873453227042,2.9965567798440063e-05,-0.041428397252953,2.9965567798440063e-05,-0.23945294341903467,0.0412693859376434,0.0,4.856395261376711e-06,0.0,0.08050439460360603,0.014211034053808635,0.02061198052322033,0.02086049070332674,-0.0012447038639096242,-0.00012991819156349393,0.0008592026492362237,1.0008250080906222e-06,-0.07159755188501743,-7.96901713132625e-05,0.12532376743134818,0.0034194713956323675,-0.00768576712790725,-4.3118303849620787e-07,1.9446284017220057,0.6633166401344487,0.16288180228150895,0.006846989299868378,0.0
2011-01-30,0.0008694452146769116,-0.19680130151627262,0.001827264870935652,0.0017643012394916724,-0.026278367780833256,2.626059806720704e-06,2.3232750498980437e-06,3.2477176503675764e-10,0.28752925313275024,2.5026562371466277e-05,0.0,0.0,0.004444429295979435,1.6533244528993407e-07,2.6742708048033137e-10,-0.07457111505531566,-0.09972810020981182,4.455219168852942e-05,-0.07457111505531566,4.455219168852942e-05,-0.15984642375322755,-0.5061154631203397,0.0,8.484991113943963e-06,0.0,0.01463265238838718,0.013887511356124982,0.011400893105592447,0.020385589144313876,0.0024742426385684357,0.002000837467076577,0.9450897105203464,3.453862548741249e-05,1.7941758104069654,0.00803655865290609,0.06166147628334845,0.003753913996879965,0.11570093535559878,1.759593283412464e-05,-0.05217698025964812,0.1612836970746686,0.05098766394067211,0.0066911134895004665,0.0
2011-02-06,-0.0011772507465459547,0.3134242950073972,-0.0018833650598055751,-0.001879794976058502,0.24013450357844135,1.5585856420363697e-05,2.910480654816361e-06,3.0345692625388665e-10,-0.04999429893682228,1.856112512060859e-05,0.0,0.0,-0.0031276587088420182,-6.045061234916105e-08,5.227374089145087e-10,0.11876140545846559,0.07307825017056935,0.0003916557841796564,0.11876140545846559,0.0003916557841796564,-0.5533332414823043,1.8271699906596064,0.0,5.30817500721259e-05,0.0,1.5080744896168607,0.014402751207991393,0.010445025543385666,0.02114191384940911,-0.0031928345600007457,-0.0025341346129705844,-0.8073406527289195,-1.4500210437917715e-05,-1.4804415798055093,-0.0027368634089020016,0.6851881450129006,0.049512424057275295,-0.1011022355048744,-9.113042432340457e-06,0.10442754590658487,0.6047545016608393,0.04968240958903403,0.006939360150456819,0.0
2011-02-13,0.0034929603095943396,0.9256950108358011,0.0025348917015604044,0.001516754012054422,0.06960771367524188,1.227574597106873e-05,3.905283673000248e-06,5.783199474862499e-10,-0.09627302945927546,9.544922108861709e-06,0.0,0.0,0.0010615212700806342,1.6495967802843126e-07,1.2279270933390762e-09,0.3507604300750029,0.2716163989339706,0.0003983314677608041,0.3507604300750029,0.0003983314677608041,-0.063353657109671,0.7480217154439259,0.0,4.049527095939531e-05,0.0,0.8104360688100982,0.015924506119318282,0.011548618092478868,0.023375710071434685,0.0051712954345937145,0.0039938895743589775,0.06455217930584234,1.605370038104681e-05,-0.008523577803173144,0.0026234324834401024,-0.3617837059810618,-0.0102296224554147,0.036851035517440955,1.7908126505372657e-05,0.02424336120518955,0.16677971016886017,-0.1374511566158625,0.0076725537770026,0.0
2011-02-20,0.0018034030956224356,0.9184060737426056,0.0021889798922529735,0.001067990346412806,-0.11503200986426354,1.4038130435878315e-08,3.1915629161716197e-06,8.567954123961385e-10,0.17508650527273964,3.396739146072081e-05,0.0,0.0,0.0033043005951670645,2.6330488783754546e-07,1.6788483936380771e-09,0.347998536924806,0.25879001512145905,0.00010690396795987045,0.347998536924806,0.00010690396795987045,0.8784444623992975,-1.0353864002272957,0.0,-2.0395478632639907e-06,0.0,-0.43648904013690126,0.017434278708508666,0.012643520936461039,0.02559191734683086,0.0033748156310129396,0.0023088457639297566,-0.1977879769827402,-1.5950149434340588e-05,-0.4123542978769334,-0.004124384640684431,-0.3426850186366617,-0.023822925485143975,-0.015198640109832295,-6.108054276476871e-06,0.016006734853539095,-0.33746695051163234,0.01889013786703475,0.00839997422538663,0.0
