time,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,HashRate,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,SplyExpFut10yrCMBI,SplyFF,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d,block_height,halving_period
2017-09-30,696640.3333333334,4855.0,3932538112.0,814831.0363737841,2.5047868606666666,67965438666.61308,27172539625.61954,993177428877.7787,0.0007096410491773179,2.986235382324032,0.00041486,1.7509193988446337,5251.18738282944,22135284.48426826,7934257.1636955505,60687.5,4.456755017499992,249335802.98530105,60687.5,249335802.98530105,39.45547460433333,38.358673968506224,1.0,4102.38056441652,577.0361375081192,8.504143969056946,16596648.59260453,20229203.125,13745686.56201078,7337062.0,18106546.0,13161571.55120166,54107934649.640884,3.06331929024572,12553.762353598026,0.01978397516666667,81.08544493018003,56226710.66208811,230823253807.83948,0.046873082604681295,0.046612073056851444,0.052250515669043734,487744.0,2.0
2017-10-31,798356.2580645161,4818.0,4605290147.0,960722.5234379974,2.826096052580645,88943036370.9687,31366320982.918365,1205546327990.5002,0.0006077180903464631,3.2874150151162773,0.00036908903225806445,2.0072221832318653,5464.05726516982,29750647.835280515,9262138.966293411,60225.0,4.2645657357139495,322621981.9420661,60225.0,322621981.9420661,47.08259063838709,46.14690971032221,1.0,5348.37761608944,730.258261598711,32.22009790169883,16656873.58692201,20244259.375,13813975.51129792,8987682.0,21465129.0,11295377.26940831,60551299640.03231,2.239342881819579,12027.214575727314,0.014028932096774197,74.38298373805202,48211753.79493831,260672375961.3138,0.04823966729374724,0.044354095354674404,0.04713692563256837,492562.0,2.0
2017-11-30,901437.3333333334,4374.0,4566350844.0,1044183.3275565954,3.1181011623333332,129832859156.15816,41554840012.19404,1389203967624.6526,0.0011220987493323871,8.308534009120173,0.000662627,4.838027850495482,9959.53185313765,75200420.76275662,10058917.679225843,54675.0,3.9868584197124854,431798359.608365,54675.0,431798359.608365,37.460220523333334,59.04848299973794,1.0,7781.03213700565,971.3388559535863,45.536028070733565,16711548.5862061,20257928.125,13935324.88459299,9341003.0,23751899.0,13965999.60629665,108669700011.19986,2.9542579748907216,22731.78875423695,0.014136850166666668,108.50163764428498,69792811.8810323,544874704453.6744,0.049498108641461605,0.043115413864752226,0.04412922385386049,496936.0,2.0
2017-12-31,1085640.8064516129,5029.0,5302966437.0,1054553.0644509199,3.6341220493548385,254437410577.7261,70897342757.96059,1668564684941.1472,0.001795917272111454,27.63970738296519,0.0010864954838709679,16.76594110740378,19126.071380955702,296362691.78175706,13336655.022771234,62862.5,4.420424819014972,954539462.6440023,62862.5,954539462.6440023,40.05342799451613,77.79129076841407,1.0,15194.104975189013,1757.9848253618761,97.64277839684432,16774398.58618491,20273643.75,13984658.33994075,11182855.0,29057885.0,13527014.26266717,207863426959.2241,1.9962579616457041,30502.504260060647,0.018399814677419357,282.4655615509332,58313970.69538443,895712595695.1816,0.05200584532644819,0.0620211660494378,0.05360243010907078,501965.0,2.0
2018-01-31,1000830.0322580645,5055.0,5331077805.0,1054057.52522281,2.4265834332258063,216631055070.9385,89461983623.45682,2190593538883.7927,0.0016247379685568688,21.62450642947567,0.0008761670967741937,11.696800277668048,15043.69555262758,204248786.2959441,17694162.840874474,63187.5,4.42661922064197,814731328.9243056,63187.5,814731328.9243056,45.59437453258064,45.279121982059664,1.0,12891.060519588615,1317.8792324650765,-13.534038588131768,16837586.0859825,20289440.625,14032423.56421479,8869570.0,24427182.0,11927596.330267094,156139887934.1785,1.5294909686935225,19778.11922206846,0.023243888548387104,305.6894242289428,37752770.04492723,502348806651.572,0.05510998067212695,0.06885832786016628,0.06738883443822195,507020.0,2.0
2018-02-28,779834.8214285715,4369.0,4407651571.0,1010005.4971065687,1.7823780582142859,158497417610.4041,88866883943.4309,2858344291622.089,0.0004504274129920392,4.064940662352327,0.0001947014285714286,1.7157743079601568,2487.0754521496365,22322491.937162112,22126331.383773636,54612.5,4.221029360825337,511950949.5397499,54612.5,511950949.5397499,46.26555305321428,30.233411953182262,1.0,9396.599650507222,780.971586458471,-25.51395441496174,16892198.58589749,20303093.75,14099932.89106438,5345436.0,14245871.0,11045718.968621688,102678819130.1215,1.9600140614559804,18346.84275403339,0.015539418928571427,143.12231462482075,27801376.743511107,259100302385.8992,0.058770033629368966,0.07217378222964664,0.07045743016835852,511389.0,2.0
2018-03-31,679097.7741935484,4655.0,3830343979.0,819144.9486359115,1.6798104858064515,152151968156.1031,90488667051.9085,3327752751469.5576,0.00017797620996081126,1.6297426176688834,3.156032258064516e-05,0.2977032423283897,1016.241945129991,9355612.711544907,24798584.08815783,58187.5,4.048587664289491,525463734.15113974,58187.5,525463734.15113974,69.5770605351613,34.426055311849005,1.0,8992.046454912237,696.7617567882921,-3.0734646007102633,16950386.08586535,20317640.625,14099643.44835263,5690766.0,14927194.0,7830112.657517118,70565908356.20706,1.310564151673773,11726.88561451674,0.0116727864516129,104.017080443968,19619116.81653295,177024846453.01242,0.059592496695926415,0.054523662243800605,0.06405683374842953,516044.0,2.0
2018-04-30,590225.4,4610.0,3356722300.0,736326.5061843047,1.5337450533333332,136166592791.93373,88731786423.5302,3717488454215.221,0.00016899555389275096,1.384830199845922,3.9818666666666665e-05,0.3389999565760265,992.8084266200123,8230595.879886436,28359005.9228431,57625.0,4.128963419806783,460703501.74990875,57625.0,460703501.74990875,71.37555531533333,46.57051023124797,1.0,8018.054271692968,555.8847511040117,-7.377128188294849,17008011.08582395,20332046.875,14010231.75332797,5751589.0,15071203.0,7530276.71546991,60731179049.08878,1.4853325767724879,11882.679250697573,0.011648876833333334,92.7252809173277,22462343.20192565,181737166633.3456,0.05983916894444351,0.046138562523810024,0.05049472351278732,520654.0,2.0
2018-05-31,605443.6129032258,4717.0,3443709589.0,738346.2177542659,1.5819050377419355,143501486930.99918,90738271989.72304,4143985283551.798,0.00016415084322447173,1.3891520679627634,3.672225806451613e-05,0.31291539780224253,1009.0519825800116,8562240.506900903,31370271.845444616,58962.5,4.074528852898494,495199374.27500385,58962.5,495199374.27500385,72.99321524741934,59.93988204904086,1.0,8423.247831234328,362.80294267034674,7.3188442077052605,17066973.58565935,20345268.75,14026259.379311802,6130989.0,15993945.0,7798999.5677749,65797215579.44354,1.3374407985840708,11170.939270253055,0.011039615322580645,92.83532653758182,21454313.37886028,179864108563.61124,0.05891234016704235,0.03647683993357625,0.042095363735994686,525371.0,2.0
2018-06-30,582270.6,4600.0,3685592180.0,807193.3291950547,1.2891474996666665,115725939003.36324,89714942956.04546,4892403700103.272,0.00018022075433847252,1.199845315795745,4.2156333333333335e-05,0.28002657193059943,1042.80396971,6949182.506261095,37218404.95247715,57500.0,4.091927886048935,389735833.89041495,57500.0,389735833.89041495,82.20089329333334,58.39522429951929,1.0,6769.3244134619135,159.25632966886434,-19.29515709563841,17124467.33401689,20352456.25,14057972.33190403,5747745.0,14788379.0,6532364.464735179,44177003827.371315,1.3209980407662718,9011.885840084602,0.0108638155,73.3422218888643,19758617.66701373,135034777668.0319,0.053545823377344724,0.03206280216723696,0.03463076241308768,529971.0,2.0
