time,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,HashRate,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,SplyExpFut10yrCMBI,SplyFF,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d,block_height,halving_period
2010-11-14,779.8571428571429,1562.0,901121.0,563.5562469724662,4.532231384285715,1131775.521456542,249336.56800550004,4211.100953795613,0.00049199762892709,0.00011964626079654079,0.0,0.0,0.83,0.20184324196376413,0.04621590598663023,78100.0,89.29492670120123,19389.474151665694,78100.0,19389.474151665694,149.26215650857142,175.825682813816,1.0,0.24804957919345413,0.0,150.2473543964602,4593950.0,18218525.0,4593949.97,1201.0,1782.0,552052.0,135170.7661790123,360.94515724661994,88.8030957099169,28.985714285714288,7.326848246639393,760827.05,185471.84095877383,0.0,0.13280756472356156,0.09977920909617266,91881.0,0.0
2010-11-21,1603.7142857142858,1307.0,11090498.0,10160.85845931157,4.28966406,1220102.866495287,284202.1332420088,5596.045635015282,4.440464544158699e-05,1.2288128291966594e-05,0.0,0.0,2.6,0.7222435903214497,0.04960198054861774,65350.0,73.57217666415518,17012.15653758037,65350.0,17012.15653758037,125.09101369285713,174.04004434588887,1.0,0.26321680646238627,0.0,159.15646100569583,4659300.0,18234862.5,4659299.97,44007.0,16619.0,281049.8,74535.1394077208,165.37500926303656,44.503481994780785,23.290714285714284,6.453980360478418,825657.60108788,219536.5989082702,0.0,0.1388558411069514,0.10439829316823454,93188.0,0.0
2010-11-28,839.5714285714286,1207.0,3529306.0,2822.53108908414,4.2572411500000005,1320408.2104021874,310425.50713726674,6866.898648972724,0.0008916368679550683,0.000253212926069291,0.0,0.0,1.62,0.4601001883693746,0.05885942110217809,60350.0,67.0426958052857,16980.480407802454,60350.0,16980.480407802454,152.4465343,170.87276521364896,1.0,0.2813734879352091,0.0,95.03093687832664,4719650.0,18249950.0,4719649.97,10607.0,12176.0,258367.49999999997,72895.60437720062,59.78842928117401,16.877965399403518,4.0442857142857145,1.1468058882357852,299676.05000000005,84560.35016747621,0.0,0.1337268407294381,0.10517291688936944,94395.0,0.0
2010-12-05,846.0,1444.0,948022.0,665.2019541208667,3.2440662099999997,1074376.3216157095,331318.5531835923,7779.226010029522,0.00011873339370805034,2.7121226592824307e-05,0.0,0.0,0.20090727000000003,0.04625938131817243,0.07977569659069303,72200.0,79.07635099660932,16191.49784210988,72200.0,16191.49784210988,139.06892556714288,128.16601805255303,1.0,0.2257385833681223,0.0,10.153497131013037,4791850.0,18268000.0,4791849.97,1671.0,2762.0,275405.33,61848.68446725009,119.27905769408127,26.704514602585228,4.396428571428571,1.042391532007181,327740.51106783,73736.28912036821,0.0,0.13503735293182628,0.110799252887659,95839.0,0.0
2010-12-12,936.5714285714286,1434.0,1050986.0,754.7512237622269,2.967445365714286,1055651.958375353,355757.76976032235,9901.7280386237,0.0002326552731101356,5.080099005341273e-05,0.0,0.0,0.5304282100000001,0.11674191682138312,0.09726224063153431,71700.0,77.3581243906074,15693.349383313856,71700.0,15693.349383313856,142.84281582428574,116.92276472682327,1.0,0.21829509885614098,0.0,-16.7412534986643,4863550.0,18285925.0,4863549.97,2191.0,3752.0,310997.75,67355.17233733828,118.66693094138009,25.572290694840767,3.802857142857143,0.8416049503823999,407772.06607894,88787.21624093756,0.0,0.0947076114323189,0.11313537275516738,97273.0,0.0
2010-12-19,1083.7142857142858,1192.0,1251409.0,1069.339039504244,3.155982174285714,1180931.300675921,374195.9148422237,12251.9997603745,0.00035094878126845755,8.399169901693761e-05,0.0,0.0,0.94801362,0.22572215160957895,0.10371255031653208,59600.0,63.45401039088114,14390.983685856227,59600.0,14390.983685856227,159.2478920442857,123.73870022556684,1.0,0.24114443600233787,0.0,-7.498880552980033,4923150.0,18300825.0,4923149.97,2794.0,4704.0,279905.75,66546.71959436907,153.13607389596083,36.78279130431449,0.8414285714285715,0.20368249068214087,737772.8665306799,176500.19778324387,0.0,0.08322507465533617,0.11405623777576838,98465.0,0.0
2010-12-26,1105.0,1118.0,1288305.0,1158.8593368020258,3.139840928571428,1254027.1426829754,399509.0715703299,13906.598422958588,0.00020501181304729985,5.144458877294305e-05,0.0,0.0,0.6557926800000001,0.16506838782740849,0.10995532290777377,55900.0,58.82411220690129,14118.84167460549,55900.0,14118.84167460549,243.4393288657143,125.8634414893106,1.0,0.2530383225348584,0.0,-10.325528243778438,4979050.0,18314800.0,4979049.97,3363.0,6096.0,174411.91999999998,44023.69606379773,97.34764996316835,24.47809034213288,2.5785714285714287,0.6436766965392,572469.52103874,144600.5285672999,0.0,0.08260233209107036,0.11313089454385436,99583.0,0.0
2011-01-02,1043.0,1187.0,1248205.0,1050.3926981238951,3.452586085714285,1465115.150877348,424164.8711973489,14484.162361225402,0.00021068090595525307,6.151431616177076e-05,0.0,0.0,0.6083495400000001,0.1776765949645005,0.12209339837009285,59350.0,61.73415379515594,17351.90622589129,59350.0,17351.90622589129,152.18656410714286,140.8270912660453,1.0,0.2922507698088002,0.0,20.0462530329406,5038400.0,18329637.5,5038399.97,2903.0,5121.0,271301.06,79211.55962154375,95.01302653554872,27.706601722704583,3.587142857142857,1.0610195122317774,475723.49070601,138716.48705491764,0.0,0.07718005701099194,0.10783252279315055,100770.0,0.0
2011-01-09,1325.2857142857142,1089.0,2242197.0,2047.9208305325988,3.480063547142857,1561940.9609898848,448662.92503168667,16259.001067881441,0.00017620612428661045,5.292095643635153e-05,0.0,0.0,1.15668653,0.3477700135176311,0.1257379151715297,54450.0,56.00528783305693,16812.25302665108,54450.0,16812.25302665108,215.35105476285713,148.80419614153624,1.0,0.3081094717374969,0.0,45.60922968259102,5092850.0,18343250.0,5092849.97,6690.0,10287.0,177786.26703699998,55039.601244853235,33.88396668539861,10.407311324194565,0.61,0.1919567313258746,343557.58794238005,105941.27093198376,0.0,0.05450390798210426,0.08566027688123035,101859.0,0.0
2011-01-16,1502.5714285714287,1201.0,2433132.0,2027.1184869703654,3.6666462828571427,1803986.0448911914,491255.36808371247,16749.359926176814,0.00010140421061447908,3.553335297703999e-05,0.0,0.0,0.67206897,0.233280401851988,0.14279003173214458,60050.0,61.07089319274676,21116.55239053185,60050.0,21116.55239053185,110.88470868714285,163.561452234442,1.0,0.3517656610169491,0.0,48.72676887856784,5152900.0,18358262.5,5152899.97,7055.0,11199.0,369754.57350983005,128294.63351564735,50.38936833912303,17.5917049602946,0.9278571428571427,0.34090384840193705,570769.11508965,198056.53014788407,0.0350036301833156,0.04620606027076064,0.06944191781296018,103060.0,0.0
2011-01-23,1692.5714285714287,1186.0,2336494.0,1985.85377809262,3.682547782857143,1977511.5688421973,535595.2722052134,18437.644392166298,0.00019135188511117492,7.7413249245758e-05,0.0,0.0,1.2419040799999999,0.51345096421998,0.1552881092924003,59300.0,59.61473724289484,22685.230113676214,59300.0,22685.230113676214,103.00356535142858,164.9472022238204,1.0,0.38111793270435,0.0,53.78906889160344,5212200.0,18373087.5,5212199.97,5988.0,10932.0,370570.83951424,139740.38339378295,46.32749306643448,17.13802879788173,1.42,0.5223562453368957,485421.54646868,183727.65386991086,0.07979351091766969,0.06554585833033555,0.07381001122981011,104246.0,0.0
2011-01-30,1987.142857142857,1159.0,3164493.0,2764.8628988150112,3.5154395071428572,2268714.816887518,647580.0542099739,20285.655723982487,0.00040040124773259983,0.0001776793171600314,0.0,0.0,4.38210315,2.0083332569469183,0.16632437579041887,57950.0,57.60751946048607,25017.50798305085,57950.0,25017.50798305085,97.74252090857142,147.95277689597654,1.0,0.4324016011522085,0.0,54.70920345992375,5270150.0,18381287.5,5270149.97,8109.0,15044.0,1268431.9,534734.9781303493,148.11474929625302,62.89015893603296,1.6621428571428574,0.7215556577056026,1770237.1485335303,768467.5951386484,0.07859173852720223,0.0702482793808515,0.07517737625205416,105405.0,0.0
2011-02-06,1588.2857142857142,1202.0,2311073.0,1934.8587030125698,5.042492601428571,3997027.325818252,787868.8855695722,22012.381337993804,0.0003640526807134994,0.000252042348097953,0.0,0.0,2.1722646500000002,1.4617584462905138,0.18789688237504057,60100.0,59.07835830070347,45520.43013419053,60100.0,45520.43013419053,79.53059782142857,209.30578076608097,1.0,0.7532300893378976,0.0,149.54036821852586,5330250.0,18388800.0,5330249.97,5372.0,9836.0,501436.20999999996,368906.0065176267,64.12627640364373,47.309194960967844,4.352857142857142,3.348905614405944,647534.6467683901,465627.16338090075,0.08099697817216235,0.08788062753869184,0.07650973753010552,106607.0,0.0
2011-02-13,2771.714285714286,1329.0,3459723.0,2604.565883869564,5.485139005714286,5358282.347438576,976108.4746946677,25303.12889895189,0.0002940569664450689,0.0002902829899489714,0.0,0.0,2.92227953,2.9532702978523204,0.23857139201355743,66450.0,64.54515516926008,66372.81992068968,66450.0,66372.81992068968,77.44543133571428,234.42297261859477,1.0,0.9979853308841949,0.0,200.5024373316834,5396700.0,18397106.25,5396699.97,9805.0,18044.0,562762.54497438,552501.1781997584,63.642716435432135,62.24439665300131,2.932142857142857,2.8060762412327804,1056751.60979066,1060741.781042345,0.08155536621998617,0.09274329149122952,0.07282363212150693,107936.0,0.0
2011-02-20,3382.714285714286,1455.0,4451628.0,3076.126069894591,4.753632354285713,5359839.032921591,1129945.8248828491,30178.452805352514,0.00042135435247479645,0.00042636946992621877,0.0,0.0,5.25692386,5.3339876073360335,0.3078546700357533,72750.0,69.75379665715361,71969.17218015782,72750.0,71969.17218015782,106.35777888,199.65660378322082,1.0,0.9856582117391673,0.0,173.05501058616318,5469450.0,18406200.0,5469449.97,12698.0,22789.0,374858.55999999994,370090.2477445498,40.249015365554314,38.7642740072021,1.5864285714285713,1.5419256076571772,887976.39735815,857761.7326100802,0.08192404320958561,0.08290403482287177,0.07333021963284704,109391.0,0.0
2011-02-27,3594.714285714286,1600.0,4560469.0,2877.379641750101,4.093327252857144,5017328.474518103,1225754.7205690634,37714.28897109447,0.0002213880213612666,0.00020186454787363145,0.0,0.0,2.96248398,2.6959396550171193,0.4294849253618865,80000.0,75.63596784860862,72961.31585055524,80000.0,72961.31585055524,87.78305025571429,167.20787694309243,1.0,0.9099385128997246,0.0,113.2736948590032,5549450.0,18416200.0,5549449.97,13220.0,24306.0,479184.95855151,438374.03256569104,68.49154067477933,61.99926300536833,2.584285714285714,2.3752117304834273,1675961.47674198,1515889.722277919,0.08303676683533992,0.0819631455045027,0.07573889438322552,110991.0,0.0
2011-03-06,3855.714285714286,1406.0,5199642.0,3991.72228650884,3.416327761428571,5069070.760216573,1486507.3598674925,55589.51812686886,0.001122739090695171,0.0010183906919039307,0.0,0.0,16.794807560000002,15.331639985492945,0.5550425897347111,70300.0,65.5761354230062,63719.4389225599,70300.0,63719.4389225599,48.11984826285714,123.3013773603154,1.0,0.90771468264173,0.0,52.12211732750419,5619750.0,18424987.5,5619749.97,14295.0,26404.0,1381482.35809998,1271813.788892132,175.12511946323295,162.52274782557694,1.4150000000000003,1.281044416327127,4433625.063358629,4114587.991662544,0.08338556378431174,0.07252850010971104,0.077624663641339,112397.0,0.0
2011-03-13,3256.285714285714,1055.0,4960260.0,4911.25217816573,3.163953677142857,5018735.463828671,1586161.6183175263,68466.45638977193,0.001956816376806778,0.0017275900679763773,0.0,0.0,25.387763590000006,22.418409587958163,0.4979752464827721,52750.0,48.681570472060756,46665.74094544126,52750.0,46665.74094544126,59.02538223142858,102.15425991348681,1.0,0.8878044683977624,0.0,-6.477566127834315,5672500.0,18431581.25,5672499.97,14377.0,24763.0,754730.6776481199,673810.7382986492,68.932170169771,61.453716721217056,2.5114285714285716,2.2049558492794525,1622371.4271781102,1445650.767255565,0.08355339325680342,0.05402960190443991,0.078172854623299,113452.0,0.0
2011-03-20,3322.285714285714,873.0,6712473.0,7687.547920262287,2.8056039357142857,4680027.351890295,1669346.1173655014,76192.61934751376,0.0005635158280261672,0.0004648198642909668,0.0,0.0,11.742287820000001,9.624319989509509,0.4723622976864941,43650.0,39.94837019759363,35787.75414307423,43650.0,35787.75414307423,71.61342055142856,84.61091633986983,1.0,0.82160797094431,0.0,-20.302251196615067,5716150.0,18437037.5,5716149.97,20803.0,32162.0,590035.3415477,490188.0820024618,33.2923777866271,27.634005849727462,0.732857142857143,0.5907796331301662,1032911.5965376,851504.8517932239,0.08375406115444972,0.05054662286050519,0.07336081500327211,114325.0,0.0
2011-03-27,4820.714285714285,1030.0,7395628.0,7225.147653963975,2.769539625714286,4802713.215693538,1733747.0436377549,73160.12482141312,0.003098433273877783,0.0026006267691766143,0.0,0.0,61.73492028999999,51.38342736956065,0.5345630155379032,51500.0,46.737778858137084,43153.76242282292,51500.0,43153.76242282292,65.56996288285714,79.46179037671531,1.0,0.8358792369541623,0.0,-7.19909961795357,5767650.0,18443475.0,5767649.97,21628.0,39472.0,668548.4696607,558359.2418201487,44.25543648589009,37.50107470949201,2.0771428571428574,1.7398092498856144,1615667.7118590001,1362310.3476710157,0.08404855171562872,0.042417924403540544,0.06559840715397437,115355.0,0.0
2011-04-03,3970.285714285714,1219.0,5274725.0,4359.234492431746,2.536461811428571,4555800.467975145,1796272.8912157996,68977.78463020941,0.0020566363625761255,0.0016129220667533552,0.0,0.0,26.14051333,20.535283178804356,0.5971191868689568,60950.0,54.771803036148576,47846.14396049094,60950.0,47846.14396049094,115.19981313857144,70.9873874575337,1.0,0.7852381077064374,0.0,-14.204030954530458,5828600.0,18451093.75,5828599.97,13398.0,29149.0,374088.02608790004,294060.08612629405,26.3093148055326,20.66126645946113,1.4628571428571426,1.1476929003490024,752908.4860484599,592082.4689842644,0.08426444794088549,0.03326622338345293,0.06123561317014807,116574.0,0.0
