time,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,HashRate,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,SplyExpFut10yrCMBI,SplyFF,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d,block_height,halving_period
2010-08-31,-0.0007137368402077016,6.083561899742591,0.00028972342354349756,-0.0013723241827199306,-8.56622198095566,9.026442604476159e-08,4.396497463865501e-07,4.074152126776198e-11,0.20110428514980971,3.0795353591073216e-06,0.0,0.0,0.000862135987346746,6.236678617987934e-09,5.235656352908791e-11,2.1720760812953324,-0.17652334115888868,4.8412836107125656e-05,2.1720760812953324,4.8412836107125656e-05,1.7118950570640048,0.0,0.0,-1.9860362188151015e-07,0.0,0.016518479473379977,0.07208361807723751,0.10455664807907539,0.10605682195516097,-0.0006017939375904113,6.895879068036237e-05,0.09856185736352074,5.177468415107356e-07,1.0548161672794598,0.000603285871844772,3.300705675289948,0.012196363559961454,0.017489200174667707,3.213312202987595e-07,0.0,1.18355007948055,0.0,0.03458900783537078,0.0
2010-09-30,0.00035797008600191305,-0.8530388969272882,0.0001158282711621883,0.0001754847099111334,-1.055295456486537,6.060499369020533e-08,4.5870955478477526e-07,6.360745263833678e-11,-2.270233349989117,-2.4973540906803038e-05,0.0,0.0,-0.0031128274775231723,-1.7005103492007123e-08,7.990275108227252e-11,-0.30456916769577314,-0.5398785472812508,-1.0049628022312795e-05,-0.30456916769577314,-1.0049628022312795e-05,-1.390055856389508,0.0,0.0,-4.3025898133208784e-07,0.0,-0.08890362896175219,0.0664401034305655,0.09637078018591616,0.09775350361392388,0.00045377639818311444,0.00030246281456780544,0.07820991687319889,3.360826797971228e-07,0.08365753294598299,-7.946030843863916e-06,-0.8915221479533812,-0.004274636687456312,0.0061612147059171285,8.88295221823654e-08,0.0,-0.05050404095388461,0.9422938526136789,0.03188099209560025,0.0
2010-10-31,0.00022770403779026616,0.6338930231943753,0.00022520028866424013,0.00012570978602277627,-0.08646412590358532,1.9379262086172133e-06,1.0458332165841355e-06,1.4915135793103218e-10,-0.24609802435559797,-1.714898138049925e-06,0.0,0.0,-0.0003380335389306932,-1.1686950851519384e-09,2.0395274358264714e-10,0.226325283850362,-0.16281961702138226,7.45360358451741e-05,0.226325283850362,7.45360358451741e-05,-2.7300173666956757,2.9389077490591227,0.0,7.536975238697785e-06,0.0,1.4262703850350962,0.07063379796630942,0.10245369687934636,0.10392369771038457,0.00023066966907636655,0.00023862472616587027,0.3571413824544618,3.802238726979823e-06,4.560788473538775,0.005401837178366731,2.149800008168328,0.018129149168106262,0.08883167707877515,3.0043373816512897e-06,0.0,0.6982252413110916,0.7274242147672371,0.03389331801687345,0.0
2010-11-30,0.00038496169307133954,0.02535572092777505,0.006112972038238018,0.00570588193692978,0.15621690423547585,6.32655639920543e-06,3.16031967229069e-06,5.972232708373326e-10,0.36853223836293053,2.1530341054010194e-05,0.0,0.0,0.001414974284587367,3.6719836338239276e-08,7.758499398491381e-10,0.009053011354014373,-0.12132821845046582,0.00019584106156245173,0.009053011354014373,0.00019584106156245173,1.6630894925980648,2.98331229402046,0.0,2.416807075522609e-05,0.0,1.5460895434580966,0.07077758177896332,0.10269701354708394,0.10413524722226297,0.01324162746698132,0.0021836950382081444,-0.2128232495292477,3.7852069669774835e-06,-3.0609255559092823,0.0034498710097046192,0.853710343345119,0.07800363401754695,-0.05975362728127365,1.2504389170775454e-06,0.0,2.8524051102615946,2.019090461269398,0.03397381105372421,0.0
2010-12-31,0.00015667749741199444,-0.5451479999471629,-0.005861200149049894,-0.005408275022698916,-0.5336516160239273,1.2591963027830388e-09,2.3413272535188767e-06,1.1688620071836908e-09,-0.16788409520609499,-9.002726505391578e-06,0.0,0.0,-0.0008182803592410304,-2.024532985700489e-08,1.315814124325243e-09,-0.19463974411131124,-0.5187116722342191,-4.0221546559249255e-05,-0.19463974411131124,-4.0221546559249255e-05,1.317082982858639,-1.9652564017851226,0.0,-2.4955031564521946e-06,0.0,-2.9530497706168504,0.06719496844699924,0.0974657051907335,0.09886413855128717,-0.01242239900526143,-0.0014901243629670269,-0.12315069956955016,-3.0148259076989703e-06,-2.1224353080335403,-0.00532616131377972,-6.114937167688804,-0.09713896929634869,-0.006288843945020939,-7.354802233905389e-07,0.0,-1.1405103971499584,0.6734298649896184,0.03224321076142944,0.0
2011-01-31,0.0017690059601389585,-0.8095719467653879,0.0030250662157493835,0.0027318375427582975,0.14633020281404552,6.169004477030171e-06,3.1374362879921236e-06,1.0571075126364349e-09,-0.002292257019400168,9.771235712385806e-06,0.0,0.0,0.001968029981932795,8.102567616852241e-08,1.0731161514954124e-09,-0.28904971966031967,-0.4222282096682233,0.00012487958636830943,-0.28904971966031967,0.00012487958636830943,-1.124366317653199,0.9235651266756948,0.0,1.9948089687304993e-05,0.0,0.9319361537625117,0.061839021425635465,0.0794776515401614,0.09098391923380733,0.004933467805246838,0.0035203121262121773,0.3084526023052545,1.3430422215132687e-05,-0.997645653077209,-0.0003449832093012084,-0.45298641201499346,-0.0026670639396670914,0.02857651011636475,5.840939640400222e-06,2.036967941343582,-1.2565053204776664,-1.3334062224670233,0.0296731830848318,0.0
2011-02-28,0.0037183160185425557,0.733504783982063,0.001970535403222007,0.0011525266385676858,0.4380068470605692,2.6983365631116918e-05,1.0629379840421116e-05,2.120965958418708e-09,0.12851524578115248,5.208209526746943e-05,0.0,0.0,0.001636546952013318,2.5143448040276795e-07,3.644469726005184e-09,0.2618906855982761,0.3885846044914265,0.0007408215692278342,0.2618906855982761,0.0007408215692278342,-1.5065913646465225,1.4722860628905745,0.0,8.876202299534786e-05,0.0,1.9636571459120629,0.06669172510271038,0.048367877593761044,0.09812371525971164,0.003187509092237306,0.0028269690377387136,-0.11187155615243127,1.753713665897383e-05,-0.2370217172077379,0.004573370353156969,0.4166393792154375,0.03697135565610632,0.020873636852685284,1.871177120671419e-05,1.5809629515673567,1.0021168991913587,-0.12197919070424423,0.0320017316508765,0.0
2011-03-31,0.003087411319932176,-1.2025856211459007,0.006249505146968648,0.007338271143456199,-0.6600883281424383,-1.3019753085652397e-06,1.2241144839886253e-05,6.775543792691963e-09,2.327371389369906,0.00031890184592092696,0.0,0.0,0.04073815568089134,2.7447951601589082e-06,5.500042199457766e-09,-0.429371395647544,-0.7886831796547749,-0.0002210849295984918,-0.429371395647544,-0.0002210849295984918,-0.7325614223128422,-3.4472731202632945,0.0,-1.1157331807010173e-05,0.0,-2.8542550174474557,0.05873568746918534,0.042597796615992944,0.08641797560242681,0.009922847345269492,0.0071620417931101965,0.4374946874954879,2.8674910501735873e-05,0.33768834989027785,0.0025977409375144145,-0.3659529813464356,-0.020527610017169073,0.12474531341443618,3.0287940226414456e-05,0.07570030454083998,-1.3456652041403903,-0.08842474821658608,0.028184061903089752,0.0
2011-04-30,0.002743836033069158,0.3368688637547252,0.0009883308017464287,-0.00041448908046337607,0.14025649967775627,2.273632383353874e-05,9.409942123728143e-06,2.8067520529972967e-09,1.0188764487738915,0.00038986002784124896,0.0,0.0,0.011072575983017141,3.331245380155945e-06,4.51962856029553e-09,0.12027572227476391,0.06799895011595081,0.0005210447645512817,0.12027572227476391,0.0005210447645512817,0.3078935232101523,-0.024918006612957955,0.0,6.367135218188213e-05,0.0,0.9071112863321016,0.06096433656532341,0.04421411448024726,0.08969699303654588,-0.0025500612947897405,0.0007191741866323653,-0.03064532771281936,4.848520665845513e-05,0.22039956562691176,0.007216143007888642,-0.022391367788929417,0.009455621346933785,0.11513530464306765,7.236242890829025e-05,0.0070246940656850665,0.03344826312214966,-0.7447550011486865,0.029253469392680476,0.0
2011-05-31,0.014705790930297669,2.9901639465540395,0.01422816972216312,0.006680935946147715,0.5757376851859732,0.00027325586132442847,0.00011787288422082653,2.2216048778389563e-08,1.1650653051425115,0.0045120320706098505,0.0,0.0,0.08805091304048096,7.266555038565325e-05,3.626286948499313e-08,1.0676086961055653,0.563103993325279,0.008080314648245546,1.0676086961055653,0.008080314648245546,-0.7107469801545196,1.6719691774952519,0.0,0.0007931929581460606,0.0,6.657215658122459,0.08074659039324583,0.05856110799575198,0.11880162192485555,0.01650260511892454,0.01884543611113587,0.5370716221188789,0.0006051336202859137,-0.9358447950493576,0.02398259227517363,-0.15458923403671454,0.08897609426612707,-0.052613034362257505,0.0004209400381677275,-0.07615848171328854,2.3218525548442472,1.5134863520756503,0.03874589823845809,0.0
